,stockprice,stockprice_missing_closed_days
85,112.96532390407243,112.96532390407243
86,111.62859570132129,111.62859570132129
87,113.17604111914241,113.17604111914241
88,109.77826457317886,109.77826457317886
89,112.20575793184646,
90,113.12888808604471,
91,115.80053754708837,115.80053754708837
92,114.75833976213138,114.75833976213138
93,112.53854453658414,112.53854453658414
94,114.46816824987529,114.46816824987529
95,114.11332269142511,114.11332269142511
96,111.55801733357262,
97,111.11649208548906,
98,110.49657472813155,110.49657472813155
99,114.28371957921541,114.28371957921541
100,115.93053788010646,115.93053788010646
101,121.03114754358224,
102,115.7881005863977,115.7881005863977
103,116.76744538038358,
104,118.59746889785445,
105,117.99119282427675,117.99119282427675
106,119.09920054202283,119.09920054202283
107,119.46746427895782,119.46746427895782
108,119.63351577194246,119.63351577194246
109,121.39557341944136,121.39557341944136
110,118.08336547132299,
111,118.70859735749832,
112,116.09059158318644,116.09059158318644
113,118.7978856401402,118.7978856401402
114,118.41944830858489,118.41944830858489
115,119.95235916449423,119.95235916449423
116,117.77812012328761,117.77812012328761
117,118.79527026652947,
118,118.88877580085303,
119,119.42598579347741,119.42598579347741
120,118.18190345489343,118.18190345489343
121,116.32548154984113,116.32548154984113
122,116.78876289561192,116.78876289561192
123,116.84027755502365,116.84027755502365
124,118.61017577729915,
125,119.5196650556108,
126,124.3744229318184,124.3744229318184
127,126.98094113583961,126.98094113583961
128,125.97803408237309,125.97803408237309
129,128.77454541913536,128.77454541913536
130,126.83003850391339,126.83003850391339
131,126.49961183280263,
132,125.18589426387057,
133,122.53016745705365,122.53016745705365
134,128.8431251431463,128.8431251431463
135,127.4394765749448,127.4394765749448
136,126.39206264642928,126.39206264642928
137,125.21876012567708,125.21876012567708
138,122.94043941236443,
139,121.50022874202477,
140,121.79898916201346,121.79898916201346
141,125.09555194546995,125.09555194546995
142,125.5857468015991,125.5857468015991
143,127.70074454089048,127.70074454089048
144,126.42799721935324,126.42799721935324
145,126.9321101605781,
146,128.38300146113735,
147,129.7625803262997,129.7625803262997
148,126.50406220084291,126.50406220084291
149,122.3820605130095,122.3820605130095
150,121.99198011969025,121.99198011969025
151,119.33555015080364,119.33555015080364
152,119.26605386892086,
153,120.60898845895598,
154,121.1535155898514,121.1535155898514
155,122.52612072849874,122.52612072849874
156,122.85431938662101,122.85431938662101
157,124.50395315918581,124.50395315918581
158,124.57835915864524,124.57835915864524
159,125.58257805647808,
160,122.55486995151159,
161,120.80638930803585,120.80638930803585
162,122.04684755695887,122.04684755695887
163,119.48067562252969,119.48067562252969
164,121.66220227883625,121.66220227883625
165,121.07070048483577,121.07070048483577
166,121.57917938283684,
167,124.63434874516304,
168,122.91121000703582,122.91121000703582
169,121.38038797233597,121.38038797233597
170,125.45237996378067,125.45237996378067
171,125.01619051415773,125.01619051415773
172,125.10939975383985,125.10939975383985
173,126.64398120591262,
174,131.53793364481157,
175,133.9051509139017,133.9051509139017
176,136.03095752091815,136.03095752091815
177,133.19802702515108,133.19802702515108
178,133.4467115629358,133.4467115629358
179,131.1302185272891,131.1302185272891
180,134.5731424380538,
181,138.806597810179,
182,139.47948368962716,139.47948368962716
183,139.6262904707854,139.6262904707854
184,140.8748564611426,140.8748564611426
185,137.23747476684295,137.23747476684295
186,136.5759864645317,136.5759864645317
187,138.41707128958168,
188,138.03065163066458,
189,140.07897715371598,140.07897715371598
190,140.81750106402936,140.81750106402936
191,141.0987285725907,141.0987285725907
192,140.30006810072803,140.30006810072803
193,137.91366173954322,137.91366173954322
194,137.33434724504198,
195,139.26466788953235,
196,141.64141537882216,141.64141537882216
197,141.7386727490723,141.7386727490723
198,143.8249352684531,143.8249352684531
199,146.31431224716823,146.31431224716823
200,151.20897563893706,151.20897563893706
201,147.2028142854384,
202,147.41615281279635,
203,146.09964912275487,146.09964912275487
204,144.71299862922092,144.71299862922092
205,142.22687709994213,142.22687709994213
206,142.87473984405673,142.87473984405673
207,140.2502506185629,140.2502506185629
208,139.27242617541467,
209,139.0646570195069,
210,143.896072205879,143.896072205879
211,145.85048006360074,145.85048006360074
212,150.41567087344225,150.41567087344225
213,150.796347980774,150.796347980774
214,151.33988742304683,151.33988742304683
215,149.33256646332632,
216,148.49775144519677,
217,143.88762408012053,143.88762408012053
218,144.50701350380385,144.50701350380385
219,148.5643132589601,148.5643132589601
220,150.83980815257505,150.83980815257505
221,150.5077761652772,150.5077761652772
222,146.00753438617915,
223,144.87288482204167,
224,142.81579989230616,142.81579989230616
225,144.73235189595442,144.73235189595442
226,141.55003396534693,141.55003396534693
227,144.29953155442155,144.29953155442155
228,142.7744097537635,142.7744097537635
229,142.52984152553185,
230,143.19780992547743,
231,142.947989913978,142.947989913978
232,147.01868493416538,147.01868493416538
233,146.20046751814945,146.20046751814945
234,145.08030755473683,145.08030755473683
235,142.587020707631,142.587020707631
236,142.0020582500989,
237,142.98697037034458,
238,146.28991397634863,146.28991397634863
239,148.61886742226838,148.61886742226838
240,147.23817742108636,147.23817742108636
241,148.21846678407815,148.21846678407815
242,149.1461222734272,149.1461222734272
243,151.49471883802502,
244,151.74288521935756,
245,151.52259703597952,151.52259703597952
246,152.59501432786567,152.59501432786567
247,151.4247585979717,151.4247585979717
248,155.74020130331394,155.74020130331394
249,159.17893181604407,159.17893181604407
250,163.73356911180522,
251,159.2100168742018,
252,153.99997526673118,153.99997526673118
253,155.02957457409144,155.02957457409144
254,154.19293696473335,154.19293696473335
255,159.33808205863284,159.33808205863284
256,161.64633310399375,161.64633310399375
257,166.28863871259068,
258,162.06533022569832,
259,163.67958573824077,163.67958573824077
260,157.67350753260834,157.67350753260834
261,158.40340941638084,158.40340941638084
262,158.92586390987645,158.92586390987645
263,159.68897772610035,159.68897772610035
264,157.03444271051674,
265,157.61663216325837,
266,157.87533483828733,157.87533483828733
267,153.6277765169115,153.6277765169115
268,152.68327099661124,152.68327099661124
269,153.64071869378535,153.64071869378535
270,152.05305114984463,152.05305114984463
271,151.15369861471362,
272,151.63134526784793,
273,149.47203881966033,149.47203881966033
274,151.9583505416962,151.9583505416962
275,155.9791900579298,155.9791900579298
276,155.8781487663125,155.8781487663125
277,155.10609959527946,155.10609959527946
278,153.5320461063245,
279,154.57378130005395,
280,151.17943725609857,151.17943725609857
281,155.67840366463625,155.67840366463625
282,156.0239781794379,156.0239781794379
283,154.80645938367127,154.80645938367127
284,155.9411208838041,155.9411208838041
285,156.4383165336256,
286,156.51439422679303,
287,152.85262419744464,152.85262419744464
288,156.20892164689505,156.20892164689505
289,149.75251153946328,149.75251153946328
290,148.43134499795883,148.43134499795883
291,148.63369941618924,148.63369941618924
292,145.81788556086934,
293,143.42802051323028,
294,144.40510115630877,144.40510115630877
295,145.42953601648537,145.42953601648537
296,147.29523874793054,147.29523874793054
297,146.30194244548562,146.30194244548562
298,145.0222774789418,145.0222774789418
299,145.9033608042789,
300,149.90816470869214,
301,153.34478424942432,153.34478424942432
302,150.02322709770374,150.02322709770374
303,149.0235342232079,149.0235342232079
304,147.548396712059,147.548396712059
305,146.4654369743814,146.4654369743814
306,146.3799425896987,
307,145.03292026631365,
308,146.00976450888237,146.00976450888237
309,144.98776783158456,144.98776783158456
310,144.1329815882791,
311,145.63996744552756,145.63996744552756
312,149.3642373932945,149.3642373932945
313,145.22759995373846,
314,147.5266135063059,
315,146.32105791502516,146.32105791502516
316,143.58649678935055,143.58649678935055
317,144.01234612728268,144.01234612728268
318,142.88612021905593,142.88612021905593
319,147.8408385748294,147.8408385748294
320,146.52796671406438,
321,149.3256045483719,
322,146.27987550844662,146.27987550844662
323,143.9421855709034,143.9421855709034
324,151.23114029497208,151.23114029497208
325,154.53636214134391,154.53636214134391
326,152.07831286978794,152.07831286978794
327,154.77621453041115,
328,158.72529120139896,
329,155.87398788695972,155.87398788695972
330,158.09962274689505,158.09962274689505
331,159.74025040217091,159.74025040217091
332,157.72803065015762,157.72803065015762
333,155.60873836830322,155.60873836830322
334,153.99362108939633,
335,154.80981375495384,
336,153.97340069881383,153.97340069881383
337,156.69108697603352,156.69108697603352
338,158.5214135414128,158.5214135414128
339,161.89412740065953,161.89412740065953
340,158.99964045339402,158.99964045339402
341,159.90744469906508,
342,159.2805644794824,
343,160.57771165119686,160.57771165119686
344,161.71370235715835,161.71370235715835
345,161.69858802406446,161.69858802406446
346,164.2727973289022,164.2727973289022
347,167.43617605812366,167.43617605812366
348,167.93390782856557,
349,167.42644250931042,
350,164.77890081014928,164.77890081014928
351,160.63563858516946,160.63563858516946
352,163.182634032905,163.182634032905
353,163.6516435545266,163.6516435545266
354,165.20384558794163,
355,165.56421137596996,
356,164.01322726453108,
357,165.32315465089377,165.32315465089377
358,162.71204294614512,162.71204294614512
359,165.18228031188102,165.18228031188102
360,164.53746859028416,164.53746859028416
361,166.99085235976187,166.99085235976187
362,168.51220985351947,
363,171.86135123035692,
364,174.16280453745014,174.16280453745014
365,181.97748362038104,181.97748362038104
366,178.3305861315603,178.3305861315603
367,174.40414127065796,174.40414127065796
368,169.55745615665933,169.55745615665933
369,171.0256184194735,
370,164.03280064732957,
371,162.72942996521013,162.72942996521013
372,164.13708565367924,164.13708565367924
373,165.10288602826094,165.10288602826094
374,161.31683106199603,161.31683106199603
375,160.9154239218313,160.9154239218313
376,158.95719223755384,
377,155.77368602154527,
378,159.55503308269593,159.55503308269593
379,160.02949594779582,160.02949594779582
380,160.3052749144447,160.3052749144447
381,160.64216671601295,160.64216671601295
382,160.441448462405,160.441448462405
383,158.46584857783085,
384,156.91888669655503,
385,155.00943667937472,155.00943667937472
386,154.69855473181505,154.69855473181505
387,156.82423548229983,
388,153.16224447765546,153.16224447765546
389,152.4722540768334,152.4722540768334
390,151.90545077894285,
391,151.8948028871494,
392,147.3431636126485,147.3431636126485
393,145.17615500415118,145.17615500415118
394,146.43148839061138,146.43148839061138
395,148.1221823347957,148.1221823347957
396,146.6358060361694,146.6358060361694
397,143.27914166201694,
398,141.98417271259606,
399,143.97704845194434,143.97704845194434
400,144.51457164138628,144.51457164138628
401,148.34658257833655,148.34658257833655
402,150.5602308073349,150.5602308073349
403,147.43804547164422,147.43804547164422
404,146.550167119488,
405,143.93928965633432,
406,141.88718382278788,141.88718382278788
407,138.26168032664233,138.26168032664233
408,137.50075935773208,137.50075935773208
409,136.55375975296573,136.55375975296573
410,140.4635604670956,140.4635604670956
411,138.11407133418155,
412,136.80816186407225,
413,138.89654768402877,138.89654768402877
414,136.47453210508016,136.47453210508016
415,135.44296609445462,135.44296609445462
416,134.52221175908497,134.52221175908497
417,137.20369009405684,137.20369009405684
418,141.10541050745366,
419,134.90699479744637,
420,133.131280042176,133.131280042176
421,136.5279794095047,136.5279794095047
422,137.0757681407363,137.0757681407363
423,138.2232839033949,138.2232839033949
424,139.29464611251888,139.29464611251888
425,138.22121337078391,
426,141.9575140106659,
427,143.93108549594405,143.93108549594405
428,144.9003333288978,144.9003333288978
429,148.26891897178655,148.26891897178655
430,146.13153257472817,146.13153257472817
431,143.3920019875599,143.3920019875599
432,146.9036410814047,
433,147.0666567851862,
434,145.80607065752133,145.80607065752133
435,144.57190403582635,144.57190403582635
436,148.27018011994113,148.27018011994113
437,148.55951947928844,148.55951947928844
438,145.77843807271577,145.77843807271577
439,147.66817679753586,
440,147.9676640560799,
441,151.4434652192864,151.4434652192864
442,153.49022955655295,153.49022955655295
443,155.33758758227464,155.33758758227464
444,160.5063229511218,160.5063229511218
445,156.36647330444094,156.36647330444094
446,157.76278012699626,
447,158.5057337615185,
448,158.66574338155345,158.66574338155345
449,158.00583590100987,158.00583590100987
450,157.58202301798133,157.58202301798133
451,158.12748913782164,158.12748913782164
452,161.64280130554457,161.64280130554457
453,158.86508196972497,
454,156.83227787562862,
455,162.7668600006914,162.7668600006914
456,160.38320897517585,160.38320897517585
457,157.8018001802737,157.8018001802737
458,158.38454241459067,158.38454241459067
459,153.35205901041905,153.35205901041905
460,152.43504767422263,
461,153.57026789464942,
462,150.70519916155308,150.70519916155308
463,148.37681949633333,148.37681949633333
464,153.87014436270533,153.87014436270533
465,153.98907273679822,153.98907273679822
466,156.41828526615254,156.41828526615254
467,159.96393727347177,
468,157.3645930788215,
469,152.04848452388583,152.04848452388583
470,148.66933122509906,148.66933122509906
471,146.75832571858035,146.75832571858035
472,145.3535418222256,145.3535418222256
473,142.83344865911403,142.83344865911403
474,136.48021791513116,
475,137.73486650091874,
476,140.95405199185262,140.95405199185262
477,141.30926333521273,141.30926333521273
478,142.8227600851244,142.8227600851244
479,144.89299865347573,144.89299865347573
480,145.4280592391514,145.4280592391514
481,142.0452992043105,
482,147.2214185721571,
483,146.13381629355897,146.13381629355897
484,145.05748238297664,145.05748238297664
485,143.40398305585674,143.40398305585674
486,145.25952893989103,145.25952893989103
487,146.43396617628414,146.43396617628414
488,143.21920016155502,
489,140.41309772195052,
490,139.11356181536303,
491,140.75287310388777,140.75287310388777
492,140.65844846027773,140.65844846027773
493,142.55755327461205,142.55755327461205
494,145.3408230418847,145.3408230418847
495,149.51574033413672,
496,150.68631710892328,
497,148.80897223145766,148.80897223145766
498,144.93974273803408,144.93974273803408
499,143.98170085648988,143.98170085648988
500,143.6914609730472,143.6914609730472
501,143.10447492813287,143.10447492813287
502,144.3068821982655,
503,145.05661533662382,
504,146.84250078716443,146.84250078716443
505,149.99684872865407,149.99684872865407
506,148.27000647195106,148.27000647195106
507,145.51726154090292,145.51726154090292
508,150.51696417456958,150.51696417456958
509,144.9828374899521,
510,147.24756481646799,
511,148.54664770432902,148.54664770432902
512,149.96175894866394,149.96175894866394
513,147.84513171909225,147.84513171909225
514,146.94736374134786,146.94736374134786
515,145.57332134447154,145.57332134447154
516,146.209950665848,
517,143.22586931636775,
518,143.70653078320913,143.70653078320913
519,143.01684127186417,143.01684127186417
520,140.69247571861354,140.69247571861354
521,142.60497309127283,142.60497309127283
522,138.21190798398527,138.21190798398527
523,139.94556189744497,
524,137.80590000832893,
525,137.12863850342637,137.12863850342637
526,139.1785915386801,139.1785915386801
527,136.7356370690343,136.7356370690343
528,138.35711662635822,138.35711662635822
529,136.5924287385962,136.5924287385962
530,138.82696264906536,
531,136.97701168621737,
532,135.14221227536487,135.14221227536487
533,134.79750617429937,134.79750617429937
534,136.07101603094696,136.07101603094696
535,134.7443549838065,134.7443549838065
536,133.96567344056857,133.96567344056857
537,133.65575333698527,
538,132.21077975079788,
539,131.07050003831577,131.07050003831577
540,128.61134851222764,128.61134851222764
541,133.15942566249694,133.15942566249694
542,132.44862394425144,132.44862394425144
543,131.28583809725177,131.28583809725177
544,132.11579148436613,
545,131.70606040723865,
546,128.30179996308541,128.30179996308541
547,127.96192472196152,127.96192472196152
548,125.59645729753895,125.59645729753895
549,124.2486717082414,
550,119.42665003613564,119.42665003613564
551,118.53705715209391,
552,122.87191699956249,
553,125.6143916932273,125.6143916932273
554,128.9153543895525,128.9153543895525
555,130.49856495227837,130.49856495227837
556,131.22284907934397,131.22284907934397
557,129.79289268040338,129.79289268040338
558,131.32966343069904,
559,131.04077275740642,
560,129.11156677990928,129.11156677990928
561,130.00297649473345,130.00297649473345
562,132.1542039953858,132.1542039953858
563,128.27966212121046,128.27966212121046
564,126.52843494596462,126.52843494596462
565,127.08339389171546,
566,125.96465060535678,
567,125.45020573722347,125.45020573722347
568,123.47273696644734,123.47273696644734
569,121.40133959461414,121.40133959461414
570,121.82283593272626,121.82283593272626
571,122.64854446297362,122.64854446297362
572,124.20344159898602,
573,125.54828119112717,
574,126.41745926780455,126.41745926780455
575,124.72655020154033,124.72655020154033
576,126.08689916969811,126.08689916969811
577,128.5067747869199,128.5067747869199
578,133.40547191988864,133.40547191988864
579,133.1939534312822,
580,131.71260492953692,
581,128.92564446204656,128.92564446204656
582,126.61499918648107,126.61499918648107
583,126.40647470044897,126.40647470044897
584,126.66546585988738,126.66546585988738
585,128.5118618005492,128.5118618005492
586,127.1689736438719,
587,125.60965070604688,
588,125.47303408138298,125.47303408138298
589,125.17460988156697,125.17460988156697
590,125.27573855538434,125.27573855538434
591,122.69271626840053,122.69271626840053
592,121.59525293305545,121.59525293305545
593,124.17853529488812,
594,125.92791402802621,
595,128.18476766709662,128.18476766709662
596,129.27771738040784,129.27771738040784
597,130.6774491830635,130.6774491830635
598,131.31150482035974,131.31150482035974
599,129.0307072845277,129.0307072845277
600,126.59128943610199,
601,127.96115486614923,
602,127.3356084847722,127.3356084847722
603,128.35646514142368,
604,125.71556306801983,125.71556306801983
605,126.49013240574321,126.49013240574321
606,126.2474044254702,126.2474044254702
607,123.17128873771257,
608,126.03672192161413,
609,127.67793207450767,127.67793207450767
610,127.71505148442711,127.71505148442711
611,130.24781484163714,130.24781484163714
612,127.40060838693394,127.40060838693394
613,125.88660351142009,125.88660351142009
614,126.06242682329597,
615,126.63499173076617,
616,125.42109658070697,125.42109658070697
617,124.72552249359646,124.72552249359646
618,125.66249707954842,125.66249707954842
619,123.65280090099746,123.65280090099746
620,123.47578831152035,123.47578831152035
621,122.46352357117016,
622,120.60899553306885,
623,120.52775800118447,120.52775800118447
624,121.31197751988054,121.31197751988054
625,125.46979372283604,125.46979372283604
626,127.51793501268098,127.51793501268098
627,125.23413959730682,125.23413959730682
628,124.42922887486895,
629,121.79581922784865,
630,122.76486644707451,122.76486644707451
631,121.99144988344955,121.99144988344955
632,122.23267865085379,122.23267865085379
633,123.14428853999641,123.14428853999641
634,124.3828339669157,124.3828339669157
635,124.6456665586958,
636,122.3508570241134,
637,122.59543540610423,122.59543540610423
638,122.5952271260182,122.5952271260182
639,125.1224540548814,125.1224540548814
640,122.80219743852842,122.80219743852842
641,123.24966690267543,123.24966690267543
642,123.64632612801027,
643,119.66655691409866,
644,119.40576276372394,
645,119.52641692642317,119.52641692642317
646,119.77864237495082,119.77864237495082
647,117.28825296519348,117.28825296519348
648,114.14133332972479,114.14133332972479
649,112.02119703076706,
650,111.71327543095364,
651,113.76166594431669,113.76166594431669
652,116.13743388265392,116.13743388265392
653,116.11898143604269,116.11898143604269
654,116.7247068014509,116.7247068014509
655,116.54961104276154,116.54961104276154
656,117.86495647963355,
657,118.18878510428597,
658,118.61916308869309,118.61916308869309
659,121.00853052848363,121.00853052848363
660,128.04516968903917,128.04516968903917
661,124.41814206850019,124.41814206850019
662,121.66079137155592,121.66079137155592
663,119.25077393178256,
664,118.19466605650729,
665,117.46618936005358,117.46618936005358
666,116.6451626140399,116.6451626140399
667,118.0904980226967,118.0904980226967
668,118.26618376470752,118.26618376470752
669,124.45901836779241,124.45901836779241
670,123.94976905552144,
671,122.81396616291642,
672,126.70807740773218,126.70807740773218
673,125.5998277625805,125.5998277625805
674,127.0637164911624,127.0637164911624
675,125.65205196087315,125.65205196087315
676,126.73498043662185,126.73498043662185
677,127.93287138238108,
678,128.5498009908123,
679,128.71327059749603,128.71327059749603
680,126.44906435085437,126.44906435085437
681,125.73276404194458,125.73276404194458
682,126.96859563155468,126.96859563155468
683,131.8244298038812,131.8244298038812
684,130.88844810736444,
685,131.27920068716864,
686,131.66229932645265,131.66229932645265
687,130.370491618599,130.370491618599
688,129.56331773321253,129.56331773321253
689,131.76450447631362,131.76450447631362
690,134.5938904165934,134.5938904165934
691,134.7172498996565,
692,135.7779219601019,
693,133.57080782499477,133.57080782499477
694,135.7145618082044,
695,136.84107398564646,136.84107398564646
696,135.26822253057495,135.26822253057495
697,134.6863706624817,134.6863706624817
698,136.7884110943622,
699,140.2649159133926,
700,138.8813952149202,138.8813952149202
701,139.39405205295998,139.39405205295998
702,138.5869583417975,138.5869583417975
703,142.44919344208137,142.44919344208137
704,145.33686327162025,145.33686327162025
705,142.40265884226787,
706,139.88643128283712,
707,137.29174744486028,137.29174744486028
708,135.33687820338665,135.33687820338665
709,133.6749610649863,
710,138.0109536326483,138.0109536326483
711,139.40181993108837,139.40181993108837
712,140.95001887461575,
713,140.3616025542093,
714,137.2135665961647,137.2135665961647
715,137.67725695690424,137.67725695690424
716,137.66110683000622,137.66110683000622
717,139.0504076766427,139.0504076766427
718,143.0638630429391,143.0638630429391
719,142.88427901574835,
720,144.7602027421852,
721,143.98048649479958,143.98048649479958
722,144.63887664891783,144.63887664891783
723,146.74948022066096,146.74948022066096
724,146.78917128266377,146.78917128266377
725,142.4079238204439,142.4079238204439
726,139.75572979126144,
727,137.83073447350748,
728,138.8635465803657,138.8635465803657
729,140.8188879315065,140.8188879315065
730,140.47241172575832,140.47241172575832
731,139.95182658884738,139.95182658884738
732,145.7760826349421,145.7760826349421
733,141.19020609036838,
734,135.8364983167159,
735,133.6958612400542,133.6958612400542
736,134.99213975266701,134.99213975266701
737,135.93330692950715,135.93330692950715
738,134.88902245521516,134.88902245521516
739,136.58809124833553,136.58809124833553
740,136.4884798885581,
741,136.06096210106256,
742,132.17985379094952,132.17985379094952
743,131.51421101138519,131.51421101138519
744,131.68211194383213,131.68211194383213
745,126.78710389452499,126.78710389452499
746,125.52559822069875,125.52559822069875
747,127.26720186366298,
748,128.66756262884837,
749,130.26049165264112,130.26049165264112
750,130.13896582032814,130.13896582032814
751,130.52875390959287,
752,132.34916333885047,132.34916333885047
753,130.02489026285923,130.02489026285923
754,132.4916032361586,
755,130.65269254903305,
756,128.25488754613102,128.25488754613102
757,128.9759392703002,128.9759392703002
758,128.15406450694974,128.15406450694974
759,129.35815507917724,129.35815507917724
760,129.06971373470319,129.06971373470319
761,131.9660798979338,
762,128.78559290017043,
763,128.23255180457284,128.23255180457284
764,126.00276625700324,126.00276625700324
765,126.61367880027419,126.61367880027419
766,129.24392117164828,129.24392117164828
767,129.73036029335893,129.73036029335893
768,130.50730418039126,
769,131.01681233769773,
770,129.6556906659204,129.6556906659204
771,126.22354825180999,126.22354825180999
772,124.60054617187768,124.60054617187768
773,123.55589574802958,123.55589574802958
774,121.55398469485444,121.55398469485444
775,120.87183309502467,
776,121.59464245963152,
777,120.27704799813685,120.27704799813685
778,122.17846380323796,122.17846380323796
779,125.26519061410504,125.26519061410504
780,125.34772915872286,125.34772915872286
781,126.2859572941556,126.2859572941556
782,126.70042955690757,
783,123.48410648684447,
784,121.84365334579037,121.84365334579037
785,119.27501742685523,119.27501742685523
786,120.03200408732336,120.03200408732336
787,123.57799438342359,123.57799438342359
788,119.94424159718847,119.94424159718847
789,118.5762363928668,
790,119.91063206150385,
791,118.47475188186803,118.47475188186803
792,117.06242628035899,117.06242628035899
793,113.52170053055235,113.52170053055235
794,113.19200267769014,113.19200267769014
795,114.8618313324564,114.8618313324564
796,113.13432944509125,
797,114.26253694497326,
798,112.62583404125472,112.62583404125472
799,111.9102319245181,111.9102319245181
800,107.1339291256741,107.1339291256741
801,106.95441954348759,106.95441954348759
802,107.49628476414883,
803,107.37145723033204,
804,111.45832598462478,
805,113.39071148386546,113.39071148386546
806,113.63676529566797,113.63676529566797
807,113.13574983556715,113.13574983556715
808,114.17373811761516,114.17373811761516
809,116.11504108733138,116.11504108733138
810,117.58322357235672,
811,117.27176344638231,
812,115.59479070963354,115.59479070963354
813,114.94780429337436,114.94780429337436
814,114.23637584321087,114.23637584321087
815,113.39760014189142,113.39760014189142
816,113.30592388780929,113.30592388780929
817,111.73961700876613,
818,115.04867893172064,
819,112.14301218270029,112.14301218270029
820,111.71460950804422,111.71460950804422
821,112.18341350012587,112.18341350012587
822,112.2388693808492,112.2388693808492
823,112.58306193222487,112.58306193222487
824,112.90680194634899,
825,113.76880450228606,
826,112.216274760481,112.216274760481
827,110.2009116743811,110.2009116743811
828,110.50569803690134,110.50569803690134
829,113.50162111294367,113.50162111294367
830,115.46193465470844,115.46193465470844
831,117.66888414896826,
832,117.2377554152251,
833,116.64375290599179,116.64375290599179
834,116.84787149991098,116.84787149991098
835,114.46852998625094,114.46852998625094
836,116.10671246187798,116.10671246187798
837,117.85877310717451,117.85877310717451
838,117.62129765994062,
839,116.72994967553154,
840,117.19690464473675,117.19690464473675
841,118.49564078597288,118.49564078597288
842,121.81048757220418,121.81048757220418
843,123.67830711426313,123.67830711426313
844,122.16773358829936,122.16773358829936
845,121.08334033404728,
846,120.5766145826924,
847,119.66748243457175,119.66748243457175
848,120.0655780352723,120.0655780352723
849,121.0017154675745,121.0017154675745
850,121.03862552652443,121.03862552652443
851,124.96756946356066,124.96756946356066
852,125.49173588361168,
853,127.88455841073237,
854,127.48210130408278,127.48210130408278
855,126.23837147877146,126.23837147877146
856,126.50743090479897,126.50743090479897
857,128.10003991668975,128.10003991668975
858,128.831810179436,128.831810179436
859,127.56631566926345,
860,128.73915748980878,
861,131.77477064857555,131.77477064857555
862,132.77245658353266,132.77245658353266
863,132.15741739901569,132.15741739901569
864,133.95068089278772,133.95068089278772
865,138.66085724595024,138.66085724595024
866,138.75844198191555,
867,140.3898867064445,
868,139.5329090318836,139.5329090318836
869,138.60829404005838,138.60829404005838
870,142.90268752090668,142.90268752090668
871,144.39884369548318,144.39884369548318
872,143.45826125962202,143.45826125962202
873,146.2463280463375,
874,144.83583494059917,
875,138.73857793912708,138.73857793912708
876,136.67539466268198,136.67539466268198
877,139.52799721682925,139.52799721682925
878,141.80926071404144,141.80926071404144
