,sinus,noisy_sin_missing_values
136,-0.8979276806892913,-0.8979276806892913
137,-0.5769898687885426,-0.5769898687885426
138,-0.11478481378318722,-0.11478481378318722
139,0.375523566896625,0.375523566896625
140,0.7738906815578891,0.7738906815578891
141,0.9827823669926928,
142,0.9510546532543747,0.9510546532543747
143,0.6864755912087755,0.6864755912087755
144,0.25382336276203626,0.25382336276203626
145,-0.2409736772881011,-0.2409736772881011
146,-0.6767719568873076,-0.6767719568873076
147,-0.9468728581933475,-0.9468728581933475
148,-0.9851462604682474,-0.9851462604682474
149,-0.7822215000035424,-0.7822215000035424
150,-0.38778163540943045,-0.38778163540943045
151,0.1016006978902495,0.1016006978902495
152,0.5661076368981803,0.5661076368981803
153,0.8920116826993705,0.8920116826993705
154,0.9995201585807313,0.9995201585807313
155,0.862311240157329,0.862311240157329
156,0.5139784559875352,0.5139784559875352
157,0.039805820166669656,
158,-0.4441126687075084,-0.4441126687075084
159,-0.8192968873112808,-0.8192968873112808
160,-0.9938886539233752,-0.9938886539233752
161,-0.9251418149764185,-0.9251418149764185
162,-0.6298879942744539,-0.6298879942744539
163,-0.1804156244623088,-0.1804156244623088
164,0.31322878243308516,
165,0.730183859153167,0.730183859153167
166,0.9683644611001854,0.9683644611001854
167,0.9694556700786149,0.9694556700786149
168,0.7331903200732922,0.7331903200732922
169,0.31741440880766936,0.31741440880766936
170,-0.1760756199485871,-0.1760756199485871
171,-0.6264561960895026,-0.6264561960895026
172,-0.9234584470040598,-0.9234584470040598
173,-0.9943658633527529,-0.9943658633527529
174,-0.8218178366308225,
175,-0.44806014160260915,-0.44806014160260915
176,0.03539830273366068,0.03539830273366068
177,0.5101900080017631,0.5101900080017631
178,0.8600694058124532,0.8600694058124532
179,0.9993738171110836,0.9993738171110836
180,0.8939966636005579,0.8939966636005579
181,0.5697379476169631,0.5697379476169631
182,0.10598751175115685,0.10598751175115685
183,-0.38371236343503057,-0.38371236343503057
184,-0.7794660696158047,-0.7794660696158047
185,-0.9843792971250844,-0.9843792971250844
186,-0.9482821412699473,-0.9482821412699473
187,-0.6800124447360528,-0.6800124447360528
188,-0.24525198546765434,-0.24525198546765434
189,0.24955471330524379,0.24955471330524379
190,0.683261714736121,0.683261714736121
191,0.9496824188142243,0.9496824188142243
192,0.9835877454343449,0.9835877454343449
193,0.7766764881502718,0.7766764881502718
194,0.3796077390275217,
195,-0.11040222389190282,-0.11040222389190282
196,-0.5733818719904229,-0.5733818719904229
197,-0.8959776404338033,
198,-0.9992068341863537,-0.9992068341863537
199,-0.857795346373455,-0.857795346373455
200,-0.5063656411097588,-0.5063656411097588
201,-0.030959966783271346,
202,0.45202578717835057,
203,0.82433986348825,
204,0.9948267913584063,0.9948267913584063
205,0.9217454249067293,0.9217454249067293
206,0.6229886314423488,0.6229886314423488
207,0.17170249351277814,0.17170249351277814
208,-0.32162240316253093,-0.32162240316253093
209,-0.7362029185702026,-0.7362029185702026
210,-0.9705352835374847,-0.9705352835374847
211,-0.9672467624934477,-0.9672467624934477
212,-0.7271425000808526,-0.7271425000808526
213,-0.30900839366720273,-0.30900839366720273
214,0.18478174456066745,0.18478174456066745
215,0.6333308672314487,
216,0.926818505417785,0.926818505417785
217,0.9933886495524434,0.9933886495524434
218,0.8167426066363169,0.8167426066363169
219,0.44012948872139646,0.44012948872139646
220,-0.044242678085070965,-0.044242678085070965
221,-0.5177826942789717,-0.5177826942789717
222,-0.8645514486106083,-0.8645514486106083
223,-0.9996478560364893,-0.9996478560364893
224,-0.8899956043668333,-0.8899956043668333
225,-0.562441389066343,-0.562441389066343
226,-0.09718190589320902,-0.09718190589320902
227,0.39187109718004004,0.39187109718004004
228,0.7849803886813105,0.7849803886813105
229,0.98589910388525,0.98589910388525
230,0.9454353340247703,
231,0.6734960211850264,0.6734960211850264
232,0.23666139336428604,0.23666139336428604
233,-0.2581161974066756,-0.2581161974066756
234,-0.689697940935389,-0.689697940935389
235,-0.9524175744665119,-0.9524175744665119
236,-0.9819521690440836,
237,-0.7710706258605184,-0.7710706258605184
238,-0.3714041014380902,-0.3714041014380902
239,0.11919510018725629,
240,0.5806111842123143,0.5806111842123143
241,0.8998734008192355,
242,0.9988152247235795,
243,0.8532122467168191,0.8532122467168191
244,0.4987131538963941,0.4987131538963941
245,0.0221116877728314,
246,-0.45990349068959124,-0.45990349068959124
247,-0.8293182549362247,-0.8293182549362247
248,-0.9956869868891794,-0.9956869868891794
249,-0.9182768186539993,-0.9182768186539993
250,-0.6160404591886565,-0.6160404591886565
251,-0.1629759101518061,-0.1629759101518061
252,0.329990825673782,
253,0.7421642985420401,0.7421642985420401
254,0.972630067242408,
255,0.9649620738223555,
256,0.7210377105017316,
257,0.3005781685810014,0.3005781685810014
258,-0.19347339203846847,-0.19347339203846847
259,-0.6401559186664806,-0.6401559186664806
260,-0.9301059501867618,-0.9301059501867618
261,-0.992333606522275,-0.992333606522275
262,-0.8116033871367005,-0.8116033871367005
263,-0.4321643529223842,-0.4321643529223842
264,0.05308358714605824,0.05308358714605824
265,0.5253348137263215,0.5253348137263215
266,0.8689657562142357,0.8689657562142357
267,0.9998435753406666,0.9998435753406666
268,0.8859248164599484,
269,0.5551007648016929,0.5551007648016929
270,0.08836868610400143,0.08836868610400143
271,-0.3999991289176214,-0.3999991289176214
272,-0.7904332067228887,-0.7904332067228887
273,-0.9873416682005692,-0.9873416682005692
274,-0.9425144545582509,-0.9425144545582509
275,-0.6669268310993051,-0.6669268310993051
276,-0.2280522595008612,-0.2280522595008612
277,0.2666574588239974,0.2666574588239974
278,0.6960801312247415,0.6960801312247415
279,0.9550781108583937,0.9550781108583937
280,0.9802396594403116,
281,0.7654043523379563,0.7654043523379563
282,0.363171365373259,0.363171365373259
283,-0.12797863787897792,-0.12797863787897792
284,-0.5877950071674065,-0.5877950071674065
285,-0.9036986586337072,
286,-0.9983453608739179,-0.9983453608739179
287,-0.8485623002604958,-0.8485623002604958
288,-0.49102159389846933,-0.49102159389846933
289,-0.013261676373330016,-0.013261676373330016
290,0.4677451620451334,0.4677451620451334
291,0.8342316716121213,0.8342316716121213
292,0.9964691731217737,0.9964691731217737
293,0.9147362679738538,
294,0.6090440218832924,0.6090440218832924
295,0.15423655808285816,0.15423655808285816
296,-0.3383333943242765,-0.3383333943242765
297,-0.7480675320111867,-0.7480675320111867
298,-0.9746486480944947,-0.9746486480944947
299,-0.9626017830643233,-0.9626017830643233
