Unnamed: 0,noisy_sin,noisy_sin_random_missing,noisy_sin_regular_missing,noisy_sin_random_missing_forwardfill,noisy_sin_random_missing_globalmean,noisy_sin_random_missing_meanlast30,noisy_sin_random_missing_linearfit30,noisy_sin_random_missing_cubicfit30,noisy_sin_regular_missing_forwardfill,noisy_sin_regular_missing_globalmean,noisy_sin_regular_missing_meanlast30,noisy_sin_regular_missing_linearfit30,noisy_sin_regular_missing_cubicfit30
15,0.6545239491725406,,0.6545239491725406,0.5602731505475352,0.2729964607471261,0.2729964607471261,0.6717589441680719,0.505591615189964,0.6545239491725406,0.6545239491725406,0.6545239491725406,0.6545239491725406,0.6545239491725406
16,0.6641295559806688,,0.6641295559806688,0.5602731505475352,0.2729964607471261,0.2729964607471261,0.7140502322904173,0.4679054892634942,0.6641295559806688,0.6641295559806688,0.6641295559806688,0.6641295559806688,0.6641295559806688
17,0.6939603766999363,0.6939603766999363,,0.6939603766999363,0.6939603766999363,0.6939603766999363,0.6939603766999363,0.6939603766999363,0.6641295559806688,0.2957805040550094,0.2957805040550094,0.7278846107888561,0.6213649693134367
18,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066,0.7051662786105066
19,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649,0.7362570398399649
20,0.7781487148492697,0.7781487148492697,,0.7781487148492697,0.7781487148492697,0.7781487148492697,0.7781487148492697,0.7781487148492697,0.7362570398399649,0.338273619572032,0.338273619572032,0.822870345727248,0.7147035551218728
21,0.7779719507842278,,0.7779719507842278,0.7781487148492697,0.3597367734619439,0.3597367734619439,0.8627113139878483,0.8388704805009239,0.7779719507842278,0.7779719507842278,0.7779719507842278,0.7779719507842278,0.7779719507842278
22,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782,0.8289321439528782
23,0.8718927381832173,,,0.8289321439528782,0.3801365721789411,0.3801365721789411,0.9265296908943912,0.9394443694112034,0.8289321439528782,0.3787239176412947,0.3787239176412947,0.9125634117175392,0.8236660820652034
24,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734,0.903097239011734
25,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042,0.9414293427560042
26,0.9397710196055036,0.9397710196055036,,0.9397710196055036,0.9397710196055036,0.9397710196055036,0.9397710196055036,0.9397710196055036,0.9414293427560042,0.4205346386599543,0.4205346386599543,1.0097024226237319,0.9671097241375849
27,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972,0.9490187439409972
28,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736,0.9365296899194736
29,0.9374332135798334,0.9374332135798334,,0.9374332135798334,0.9374332135798334,0.9374332135798334,0.9374332135798334,0.9374332135798334,0.9365296899194736,0.45655116129928397,0.45655116129928397,1.085506678002608,1.0201365832418534
30,0.9548059951785164,,0.9548059951785164,0.9374332135798334,0.4910185660369376,0.4910185660369376,1.065525732476166,0.9984674194903808,0.9548059951785164,0.9548059951785164,0.9548059951785164,0.9548059951785164,0.9548059951785164
31,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036,0.9406745544800036
32,0.9310453544469788,0.9310453544469788,,0.9310453544469788,0.9310453544469788,0.9310453544469788,0.9310453544469788,0.9310453544469788,0.9406745544800036,0.48725048089490747,0.5167824603145873,1.099477584742759,0.9849279575785911
33,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932,0.9120231091667932
34,0.8867574745669569,,0.8867574745669569,0.9120231091667932,0.52956819309526,0.5907366571229693,1.091951451471307,0.9254135732781918,0.8867574745669569,0.8867574745669569,0.8867574745669569,0.8867574745669569,0.8867574745669569
35,0.8631430414725706,0.8631430414725706,,0.8631430414725706,0.8631430414725706,0.8631430414725706,0.8631430414725706,0.8631430414725706,0.8867574745669569,0.5108013272361628,0.5809710258690338,1.1109303901165166,0.9536974240148248
36,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003,0.8527040643822003
37,0.8136063785843144,,0.8136063785843144,0.8527040643822003,0.5473171314645643,0.6489898171970464,1.0762364479371074,0.8296072648998332,0.8136063785843144,0.8136063785843144,0.8136063785843144,0.8136063785843144,0.8136063785843144
38,0.8041963570475317,0.8041963570475317,,0.8041963570475317,0.8041963570475317,0.8041963570475317,0.8041963570475317,0.8041963570475317,0.8136063785843144,0.5277673216702204,0.6332338477585375,1.0838977364806108,0.7885948699712952
39,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465,0.8262601488884465
40,0.8242141951090471,,0.8242141951090471,0.8262601488884465,0.5607126875397355,0.6949251808374399,1.037896829520208,0.7513688934624609,0.8242141951090471,0.8242141951090471,0.8242141951090471,0.8242141951090471,0.8242141951090471
41,0.7977249076410208,,,0.8262601488884465,0.5607126875397355,0.7028772194847677,1.0413249160302578,0.7193124935466513,0.8242141951090471,0.54227804607649,0.6753934968541142,1.0435470863594998,0.7457718928275145
42,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106,0.7524993476012106
43,0.7084510264105814,,0.7084510264105814,0.7524993476012106,0.565172842424886,0.7159991033120267,1.0115625859255162,0.6985012969062483,0.7084510264105814,0.7084510264105814,0.7084510264105814,0.7084510264105814,0.7084510264105814
44,0.720227981565807,,,0.7524993476012106,0.565172842424886,0.7211899684041764,1.0101015360324328,0.6903203290792548,0.7084510264105814,0.5508324615732814,0.7037534857093236,0.9713482207756635,0.6871904363546021
45,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656,0.6910109648391656
46,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798,0.6435205266181798
47,0.6138210538455104,0.6138210538455104,,0.6138210538455104,0.6138210538455104,0.6138210538455104,0.6138210538455104,0.6138210538455104,0.6435205266181798,0.5557870694096809,0.719497612412479,0.8830161392446093,0.6450857314054255
48,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453,0.6276715216763453
49,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408,0.5928256501534408
50,0.5681856653122284,,,0.5928256501534408,0.5720325525250499,0.7523788553423437,0.7867309015102366,0.6059751369406303,0.5928256501534408,0.5579655300698894,0.7262573111370384,0.7810453821308251,0.6148666665240332
51,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695,0.5345233653369695
52,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826,0.4839785106099826
53,0.4133839808400708,0.4133839808400708,,0.4133839808400708,0.4133839808400708,0.4133839808400708,0.4133839808400708,0.4133839808400708,0.4839785106099826,0.5561272435756851,0.7195766935628669,0.6627568115170669,0.5374809950232597
54,0.3604398265598139,,0.3604398265598139,0.4133839808400708,0.5667693710289735,0.7469558722652215,0.6199265138707273,0.4729380490149652,0.3604398265598139,0.3604398265598139,0.3604398265598139,0.3604398265598139,0.3604398265598139
55,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436,0.3097617312790436
56,0.2770154868157261,0.2770154868157261,,0.2770154868157261,0.2770154868157261,0.2770154868157261,0.2770154868157261,0.2770154868157261,0.3097617312790436,0.5482334412665331,0.6917942852959567,0.5238996358520763,0.3707322022271513
57,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656,0.24942304818936656
58,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863,0.2232989869890863
59,0.18125222753026474,,,0.2232989869890863,0.5463019433875723,0.6515095086087126,0.3636498618833803,0.2034632054515312,0.2232989869890863,0.5376614947012006,0.653742060227756,0.3831996604844161,0.2158009598927595
60,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095,0.152963085226095
61,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634,0.08539810282272634
62,0.06525756088448882,,,0.08539810282272634,0.5325238353435995,0.6022009873607377,0.21947446428607545,0.07210023050661307,0.08539810282272634,0.524162110808401,0.6050777781383817,0.24082800484860334,0.07493316617762769
63,0.027446747434439103,,0.027446747434439103,0.08539810282272634,0.5325238353435994,0.5912395084578629,0.1811343652182236,0.036061235355406514,0.027446747434439103,0.027446747434439103,0.027446747434439103,0.027446747434439103,0.027446747434439103
64,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705,-0.029596955296051705
65,-0.0678203899639534,-0.0678203899639534,,-0.0678203899639534,-0.0678203899639534,-0.0678203899639534,-0.0678203899639534,-0.0678203899639534,-0.029596955296051705,0.5080009657395023,0.5479899290126629,0.09257762290267235,-0.04705948617014594
66,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785,-0.11916504302650785
67,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845,-0.14145612470452845
68,-0.15401438186280614,,,-0.14145612470452845,0.4959336316029313,0.4700929853287045,-0.08105427683800892,-0.15318056205713634,-0.14145612470452845,0.4892270966334724,0.48265950542753194,-0.061246470570035294,-0.15251228754397006
69,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944,-0.15012862557382944
70,-0.23052355129317986,,-0.23052355129317986,-0.15012862557382944,0.4867041707861204,0.4264099137893345,-0.17914412551976389,-0.17726635679128133,-0.23052355129317986,-0.23052355129317986,-0.23052355129317986,-0.23052355129317986,-0.23052355129317986
71,-0.3111721535849597,-0.3111721535849597,,-0.3111721535849597,-0.3111721535849597,-0.3111721535849597,-0.3111721535849597,-0.3111721535849597,-0.23052355129317986,0.4700847533921491,0.409936143321015,-0.19400500564119594,-0.21187062424814296
72,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066,-0.36852058924387066
73,-0.4089874701421389,,-0.4089874701421389,-0.36852058924387066,0.4640589504518591,0.3462904278905707,-0.3136201850923087,-0.3062749910810173,-0.4089874701421389,-0.4089874701421389,-0.4089874701421389,-0.4089874701421389,-0.4089874701421389
74,-0.4312364689415514,,,-0.36852058924387066,0.464058950451859,0.3339668053765221,-0.34173739936629965,-0.3234851124215121,-0.4089874701421389,0.4468728943898477,0.32647228375665177,-0.3456852321382613,-0.35044156694908923
75,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421,-0.4654683854926421
76,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263,-0.5537725760157263
77,-0.599809190414741,,,-0.5537725760157263,0.4387685756153384,0.2426002848434098,-0.4748450219014081,-0.4847728466581762,-0.5537725760157263,0.42202891061987285,0.2354371619260389,-0.4919916170144808,-0.5026984575651433
78,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884,-0.6172938646329884
79,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556,-0.6472533166327556
80,-0.6627773308630895,,,-0.6472533166327556,0.4119925214591332,0.14739144744015545,-0.6210908210089978,-0.6480767124790522,-0.6472533166327556,0.3956713480885542,0.1364670018066399,-0.6291107868979671,-0.6538482405202003
81,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722,-0.6997782218157722
82,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549,-0.7342961307503549
83,-0.7575737015410315,,,-0.7342961307503549,0.3847869865737791,0.045472659559646536,-0.7361235401296748,-0.7582606905055318,-0.7342961307503549,0.3688590944892381,0.035054783878523975,-0.750306760457589,-0.7600961318498155
84,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477,-0.7734310329246477
85,-0.7921369283264182,,-0.7921369283264182,-0.7734310329246477,0.3711608922267387,-0.01747061465602991,-0.8020415281662768,-0.8023383386176264,-0.7921369283264182,-0.7921369283264182,-0.7921369283264182,-0.7921369283264182,-0.7921369283264182
86,-0.8104882085533714,,,-0.7734310329246477,0.3711608922267387,-0.028378359520532363,-0.8420928992452963,-0.8236791722067651,-0.7921369283264182,0.34207669739354574,-0.062288263747284904,-0.8605182116306724,-0.8204847755979063
87,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528,-0.8452965582465528
88,-0.852882585460732,,-0.852882585460732,-0.8452965582465528,0.3573375121077241,-0.07504880794627163,-0.917405460129542,-0.85816337198824,-0.852882585460732,-0.852882585460732,-0.852882585460732,-0.852882585460732,-0.852882585460732
89,-0.8641615013951506,-0.8641615013951506,,-0.8641615013951506,-0.8641615013951506,-0.8641615013951506,-0.8641615013951506,-0.8641615013951506,-0.852882585460732,0.3153089160621482,-0.15978772134491756,-0.953961497897803,-0.8589532993228992
90,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327,-0.8491042968674327
91,-0.8299553943601968,,-0.8299553943601968,-0.8491042968674327,0.3306568437288445,-0.16891834751402993,-0.9916681384667552,-0.8609644505813014,-0.8299553943601968,-0.8299553943601968,-0.8299553943601968,-0.8299553943601968,-0.8299553943601968
92,-0.8324068747311454,-0.8324068747311454,,-0.8324068747311454,-0.8324068747311454,-0.8324068747311454,-0.8324068747311454,-0.8324068747311454,-0.8299553943601968,0.2902037255909316,-0.2508194100398884,-1.0142340685976023,-0.83919083269908
93,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159,-0.8456796787686159
94,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808,-0.8627121347886808
95,-0.8520277926523409,,,-0.8627121347886808,0.2934697993133184,-0.3008836368189548,-1.0313480052582995,-0.822473904023777,-0.8627121347886808,0.266111101751572,-0.33622403650235355,-1.050300683437255,-0.8235038969382336
96,-0.8470635378169347,,-0.8470635378169347,-0.8627121347886808,0.2934697993133184,-0.3086524117141216,-1.0567302455035659,-0.8063406701885869,-0.8470635378169347,-0.8470635378169347,-0.8470635378169347,-0.8470635378169347,-0.8470635378169347
97,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669,-0.8496086466759669
98,-0.8404797218477842,,,-0.8496086466759669,0.2818057335379175,-0.3385737414027565,-1.0775064695227288,-0.8019466533116043,-0.8496086466759669,0.243367281465898,-0.41356620257824955,-1.0616401736352188,-0.8212335078788903
99,-0.8446491708022655,,-0.8446491708022655,-0.8496086466759669,0.2818057335379175,-0.3655292989604719,-1.092793793349648,-0.7919500647780497,-0.8446491708022655,-0.8446491708022655,-0.8446491708022655,-0.8446491708022655,-0.8446491708022655
100,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819,-0.8150989017678819
101,-0.8103382520127835,-0.8103382520127835,,-0.8103382520127835,-0.8103382520127835,-0.8103382520127835,-0.8103382520127835,-0.8103382520127835,-0.8150989017678819,0.22211497814409656,-0.4860769227018802,-1.0401295413805478,-0.8142823534842398
102,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631,-0.7635341128110631
103,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889,-0.7339070683474889
104,-0.6975033636517156,,,-0.7339070683474889,0.24093937518127434,-0.4799055191997032,-1.0039284665666552,-0.7551344091310479,-0.7339070683474889,0.20344506336095478,-0.5399417956283947,-0.9904071730592292,-0.7619206683846173
105,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484,-0.6989767125755484
106,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412,-0.6682884753834412
107,-0.6219601732490467,-0.6219601732490467,,-0.6219601732490467,-0.6219601732490467,-0.6219601732490467,-0.6219601732490467,-0.6219601732490467,-0.6682884753834412,0.18686417256954455,-0.5804230724895836,-0.917416451830871,-0.6890724693791682
108,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556,-0.6138456220323556
109,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829,-0.5874785462126829
110,-0.5521672829003339,-0.5521672829003339,,-0.5521672829003339,-0.5521672829003339,-0.5521672829003339,-0.5521672829003339,-0.5521672829003339,-0.5874785462126829,0.17254551335696158,-0.6055109798694142,-0.8253611174140802,-0.5980804394511652
111,-0.5484650010314089,,-0.5484650010314089,-0.5521672829003339,0.1941974556908144,-0.5686652767476726,-0.7522684116808119,-0.5557598800562548,-0.5484650010314089,-0.5484650010314089,-0.5484650010314089,-0.5484650010314089,-0.5484650010314089
112,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775,-0.5030098101571775
113,-0.4433706642078353,-0.4433706642078353,,-0.4433706642078353,-0.4433706642078353,-0.4433706642078353,-0.4433706642078353,-0.4433706642078353,-0.5030098101571775,0.16018652364101016,-0.6174902612126979,-0.7199562891133546,-0.5078085584758566
114,-0.4227457732522393,,-0.4227457732522393,-0.4433706642078353,0.18248889967549295,-0.5728800786845462,-0.6376704715464128,-0.4582512053318871,-0.4227457732522393,-0.4227457732522393,-0.4227457732522393,-0.4227457732522393,-0.4227457732522393
